,external_image_id,category,price
18229,27733750349,Ремонт и строительство,9600.0
18230,27824238215,Товары для компьютера,12000.0
18231,27826773766,Фототехника,8500.0
18232,23198819381,Мебель и интерьер,8930.0
18233,27831178036,"Одежда, обувь, аксессуары",1698.0
18234,27833076125,Товары для детей и игрушки,5000.0
18235,27835010515,Детская одежда и обувь,1300.0
18236,27744098662,Ремонт и строительство,1140.0
18237,27837344403,Мебель и интерьер,256.0
18238,27840335735,Коллекционирование,800.0
18239,27840211050,Другие животные,5000.0
18240,27840998084,Музыкальные инструменты,300.0
18241,27841339402,Часы и украшения,150.0
18242,27151438554,Мебель и интерьер,38000.0
18243,27841710540,Ремонт и строительство,900.0
18244,27843972815,Коллекционирование,500.0
18245,26978028518,Ремонт и строительство,16695.0
18246,27844066354,Детская одежда и обувь,1700.0
18247,27846492001,Ремонт и строительство,350.0
18248,27845214225,"Одежда, обувь, аксессуары",5500.0
18249,27846299180,Бытовая техника,20000.0
18250,27841895068,Оргтехника и расходники,65000.0
18251,27847526487,Ремонт и строительство,21700.0
18252,27849387407,Фототехника,8900.0
18253,27848816518,Детская одежда и обувь,400.0
18254,27849607228,Мебель и интерьер,500.0
18255,27850250832,Планшеты и электронные книги,1000.0
18256,27850380190,Коллекционирование,100.0
18257,27852246259,Часы и украшения,300.0
18258,27800253188,Ремонт и строительство,5990.0
18259,27855258043,Коллекционирование,1690.0
18260,27513701086,Ремонт и строительство,1950.0
18261,16544349594,Ремонт и строительство,10000.0
18262,16583567834,"Одежда, обувь, аксессуары",1500.0
18263,16613246072,Билеты и путешествия,2.0
18264,25998147934,Ремонт и строительство,64700.0
18265,16640906403,Ремонт и строительство,12500.0
18266,16640914695,Ремонт и строительство,12500.0
18267,16683802409,Товары для детей и игрушки,500.0
18268,18618600927,Ремонт и строительство,42990.0
18269,16824638068,Детская одежда и обувь,300.0
18270,16828783461,Детская одежда и обувь,1000.0
18272,16875739050,Ремонт и строительство,12000.0
18273,16881237281,Растения,450.0
18274,16885612344,Билеты и путешествия,500.0
18276,16935719557,Детская одежда и обувь,700.0
18277,16951192069,Ремонт и строительство,7660.0
18278,16998922432,Мебель и интерьер,1200.0
18279,27486371527,Товары для детей и игрушки,2290.0
18280,17033424036,Товары для животных,700.0
18282,17113052215,Часы и украшения,699.0
18283,17128357725,Часы и украшения,2000.0
18284,17136323856,"Одежда, обувь, аксессуары",390.0
18285,17268445872,Ремонт и строительство,150.0
18286,17288721433,"Одежда, обувь, аксессуары",2500.0
18287,17331552195,Ремонт и строительство,2000.0
18288,17348115954,Коллекционирование,280.0
18289,17352659075,Мебель и интерьер,1698.0
18290,17365510479,Бытовая техника,64900.0
18291,17365504690,Бытовая техника,42590.0
18292,17389647113,Товары для компьютера,800.0
18293,17402793409,Ремонт и строительство,11000.0
18294,17426268624,Товары для детей и игрушки,400.0
18295,17449178079,Мебель и интерьер,2499.0
18296,17449193113,Мебель и интерьер,3499.0
18297,17453042833,"Одежда, обувь, аксессуары",1500.0
18298,17462056967,Мебель и интерьер,2900.0
18299,17465316879,"Одежда, обувь, аксессуары",2600.0
18300,17483975795,Ремонт и строительство,150.0
18301,17511459599,"Одежда, обувь, аксессуары",2000.0
18302,19536110992,Собаки,80000.0
18303,17498402509,Ремонт и строительство,43000.0
18304,17552060947,Собаки,0.0
18305,17572200546,"Одежда, обувь, аксессуары",1000.0
18306,17585021767,"Одежда, обувь, аксессуары",400.0
18307,17709695656,Ремонт и строительство,3809.0
18308,17814355588,Детская одежда и обувь,150.0
18309,17829510957,Товары для детей и игрушки,42380.0
18310,18852453908,Детская одежда и обувь,500.0
18311,17877798601,"Одежда, обувь, аксессуары",1000.0
18312,17880582022,"Одежда, обувь, аксессуары",10900.0
18313,17892467704,Мебель и интерьер,22065.0
18314,17901649758,Ремонт и строительство,7990.0
18315,17907564083,Мебель и интерьер,500.0
18316,17915555082,Ремонт и строительство,300.0
18317,17916617668,Ремонт и строительство,101500.0
18318,17972929524,Ремонт и строительство,10000.0
18319,17964498159,Оргтехника и расходники,250.0
18320,17975151075,Товары для животных,2071.0
18321,17800211735,Мебель и интерьер,6790.0
18322,18002071985,Мебель и интерьер,400.0
18323,18128193522,Мебель и интерьер,77950.0
18324,17503460351,Мебель и интерьер,36500.0
18325,18159399075,Ремонт и строительство,2.0
18326,19537575581,Растения,2.0
18327,18236793861,Ремонт и строительство,25990.0
18328,18239417865,"Одежда, обувь, аксессуары",1000.0
18329,18259998717,"Одежда, обувь, аксессуары",19999.0
18330,18266184525,Коллекционирование,12550.0
18331,18269778852,Коллекционирование,15000.0
18332,18293900059,Ремонт и строительство,8000.0
18333,18278095070,Ремонт и строительство,49920.0
18334,18352576142,Ремонт и строительство,100.0
18335,18357701531,Оргтехника и расходники,300.0
18336,18423918679,Кошки,10000.0
18337,18444715431,Мебель и интерьер,3375.0
18339,18489616267,Товары для детей и игрушки,1500.0
18340,18490069378,Спорт и отдых,2500.0
18341,18491773734,Товары для детей и игрушки,6000.0
18342,18486969302,Кошки,10000.0
18343,18542678262,Оргтехника и расходники,70.0
18344,18558315853,Ремонт и строительство,2010.0
18345,25445641377,Ремонт и строительство,2871.0
18346,18603684993,Ремонт и строительство,1420.0
18347,18624013571,Кошки,10000.0
18348,18635512368,Музыкальные инструменты,1.0
18349,18637434450,Товары для животных,3000.0
18350,18645974389,"Одежда, обувь, аксессуары",1000.0
18351,18648319174,"Одежда, обувь, аксессуары",1500.0
18353,18673847282,Ремонт и строительство,800.0
18354,18694486921,Музыкальные инструменты,250.0
18355,18419407531,Музыкальные инструменты,7300.0
18356,17802093624,Оргтехника и расходники,750.0
18357,18719179367,Ремонт и строительство,50000.0
18358,18720561629,Детская одежда и обувь,700.0
18359,18729777005,"Одежда, обувь, аксессуары",600.0
18360,18746357513,Красота и здоровье,2000.0
18361,18318978476,Мебель и интерьер,6900.0
18362,18771844506,Оргтехника и расходники,185.0
18363,18771847563,Оргтехника и расходники,185.0
18364,18827392169,Другие животные,15000.0
18365,18794743797,Другие животные,50000.0
18366,18820297367,"Одежда, обувь, аксессуары",2200.0
18368,18829582546,Аудио и видео,5500.0
18369,18839342480,"Одежда, обувь, аксессуары",1500.0
18370,18847601387,Коллекционирование,50.0
18371,18865317085,Оргтехника и расходники,8000.0
18372,18868837027,Спорт и отдых,500.0
18373,18876839995,Телефоны,990.0
18374,19126055694,Часы и украшения,4000.0
18375,18882965150,Ремонт и строительство,7000.0
18376,19003344288,Телефоны,333.0
18378,18908911989,Планшеты и электронные книги,3600.0
18379,18911099712,Ремонт и строительство,400.0
18380,18934573678,Собаки,3000.0
18381,18943119420,Оргтехника и расходники,20000.0
18382,19081821612,Собаки,10000.0
18383,19020578031,Мебель и интерьер,3700.0
18384,26919950268,Музыкальные инструменты,11500.0
18385,19043091722,Ремонт и строительство,3000.0
18386,19052259029,Ремонт и строительство,300.0
18387,18781070797,Мебель и интерьер,129000.0
18388,19084283927,Собаки,0.0
18389,19671226364,Ремонт и строительство,4500.0
18390,19111007279,Другие животные,190.0
18391,19111391040,Велосипеды,1000.0
18392,19117578944,Собаки,1.0
18393,19122256641,"Одежда, обувь, аксессуары",900.0
18394,19134466709,Музыкальные инструменты,8000.0
18395,19139907579,Собаки,20000.0
18396,19147284140,Товары для компьютера,150.0
18397,19158223310,Аудио и видео,21999.0
18398,19161093366,Аудио и видео,350.0
18400,19164399126,Оргтехника и расходники,3000.0
18401,19164566993,"Одежда, обувь, аксессуары",1000.0
18402,19199533065,Ремонт и строительство,100.0
18403,19208349619,Кошки,10000.0
18404,18324584105,Бытовая техника,3990.0
18405,19229301334,Коллекционирование,1900.0
18406,19208159749,Ремонт и строительство,210.0
18407,19251188516,Собаки,70000.0
18408,19257999500,Кошки,10000.0
18409,19277619620,Билеты и путешествия,3500.0
18410,19759785021,Собаки,0.0
18412,19295818390,Кошки,10000.0
18413,19297527568,"Одежда, обувь, аксессуары",490.0
18414,19308296779,Собаки,10.0
18416,19325324653,Ремонт и строительство,500.0
18417,19329404279,Собаки,4000.0
18419,19367227645,"Игры, приставки и программы",3000.0
18420,19374604786,Ремонт и строительство,150.0
18421,19374604399,Ремонт и строительство,1200.0
18422,19374605341,Ремонт и строительство,1200.0
18423,19392484372,Оргтехника и расходники,1200.0
18424,19417397810,"Одежда, обувь, аксессуары",2200.0
18425,19421524179,Товары для компьютера,1500.0
18426,19435761692,"Одежда, обувь, аксессуары",3000.0
18427,19437743559,Ремонт и строительство,500.0
18428,19439571735,Кошки,10000.0
18429,19443999926,Кошки,10000.0
18430,19442030672,Кошки,10000.0
18431,19451878764,Мебель и интерьер,25999.0
18432,19451967577,Собаки,1.0
18434,19472687868,Собаки,230.0
18435,19481595967,"Одежда, обувь, аксессуары",800.0
18436,19494344262,Детская одежда и обувь,500.0
18437,19516846146,Товары для детей и игрушки,1500.0
18438,19574266464,"Одежда, обувь, аксессуары",450.0
18439,19586223075,Мебель и интерьер,1000.0
18440,19628305820,Аудио и видео,1000.0
18442,19659310851,Спорт и отдых,1000.0
18443,19670929101,Собаки,30000.0
18444,19682927352,"Одежда, обувь, аксессуары",900.0
18445,20093022121,"Одежда, обувь, аксессуары",300.0
18446,19699613281,Оргтехника и расходники,1000.0
18447,19703311163,Собаки,777.0
18448,19704378468,Собаки,350.0
18449,19711909016,Планшеты и электронные книги,850.0
18450,19712063727,Собаки,50000.0
18451,19767619826,"Одежда, обувь, аксессуары",800.0
18452,19662057136,Ремонт и строительство,3974.0
18453,19813079988,"Одежда, обувь, аксессуары",390.0
18455,19860369471,"Одежда, обувь, аксессуары",2500.0
18456,19901463916,Товары для компьютера,30.0
18457,19906907567,"Одежда, обувь, аксессуары",1616.0
18458,19915961266,"Одежда, обувь, аксессуары",1400.0
18459,19932876684,Кошки,10000.0
18460,19972503562,Товары для детей и игрушки,2300.0
18461,19989298838,Велосипеды,7690.0
18462,20009063786,Собаки,0.0
18463,20010683630,"Одежда, обувь, аксессуары",4490.0
18464,20020538495,Собаки,25000.0
18465,20033877045,Музыкальные инструменты,10000.0
18466,20036127307,Коллекционирование,650.0
18467,20050309477,Ремонт и строительство,44990.0
18468,20102993255,Аудио и видео,47500.0
18469,20128183818,Собаки,100.0
18470,20144920315,Спорт и отдых,1000.0
18471,20154741600,Фототехника,5000.0
18472,20176207191,Телефоны,15500.0
18473,20190658563,Собаки,12000.0
18474,19741321981,Мебель и интерьер,44500.0
18476,20251608484,Ремонт и строительство,500.0
18477,20256489773,Собаки,0.0
18478,20259342455,"Одежда, обувь, аксессуары",80140.0
18479,20267279004,Кошки,10000.0
18480,20322268333,Ремонт и строительство,3000.0
18481,20319574489,"Одежда, обувь, аксессуары",5990.0
18482,20314027579,Мебель и интерьер,9000.0
18483,20373117792,Ремонт и строительство,29200.0
18484,20423981498,Товары для компьютера,1500.0
18485,20447699624,Ремонт и строительство,725.0
18486,20515783808,"Одежда, обувь, аксессуары",10000.0
18487,20534744204,Аудио и видео,3300.0
18488,20535559948,"Одежда, обувь, аксессуары",215.0
18489,20573865421,Красота и здоровье,70.0
18491,20586548544,"Одежда, обувь, аксессуары",6000.0
18492,20589417611,Кошки,6200.0
18493,20164431012,Мебель и интерьер,94280.0
18494,20635266474,Часы и украшения,5000.0
18495,20644078968,Билеты и путешествия,1900.0
18496,20648182944,Оргтехника и расходники,5000.0
18497,20227560282,"Одежда, обувь, аксессуары",500.0
18498,20699271392,Детская одежда и обувь,80.0
18499,20737785765,"Игры, приставки и программы",99.0
18500,20740410400,Собаки,1.0
18501,20767141193,Собаки,5000.0
18502,20771733878,Аудио и видео,4550.0
18503,20666110308,Мебель и интерьер,990.0
18504,20806259317,Коллекционирование,5000.0
18505,20851403042,"Одежда, обувь, аксессуары",900.0
18506,20884419393,Собаки,9000.0
18507,20895516588,Товары для компьютера,400.0
18508,20899608717,Детская одежда и обувь,300.0
18509,20933666696,Собаки,0.0
18510,20937472682,Оргтехника и расходники,2300.0
18511,20715190028,Ремонт и строительство,5999.0
18512,20942021566,Собаки,1000.0
18514,20954599062,Кошки,5200.0
18515,20974098822,Собаки,100.0
18516,21030560897,Собаки,0.0
18517,20975730798,Детская одежда и обувь,5240.0
18518,20984711124,Собаки,30.0
18519,21000987798,Бытовая техника,150.0
18520,21051292083,Ремонт и строительство,398.0
18521,21011527284,Кошки,10000.0
18522,21143349415,Собаки,100.0
18524,21041719854,Ремонт и строительство,1500.0
18525,21069564322,Собаки,5000.0
18526,27403272990,Ремонт и строительство,602.0
18527,21916679794,Собаки,50000.0
18528,21114049189,Собаки,7000.0
18530,21126721421,Собаки,80000.0
18531,21132661495,Собаки,50000.0
18532,21135011019,"Игры, приставки и программы",34990.0
18533,21145295180,Собаки,1.0
18534,21150836947,Собаки,11000.0
18535,21139437493,Кошки,10000.0
18536,21156599802,Собаки,0.0
18538,21181805698,Собаки,666.0
18539,21308946142,Ремонт и строительство,23000.0
18540,21380435375,Собаки,40000.0
18542,21212532696,Товары для детей и игрушки,5500.0
18543,21220287959,Фототехника,5500.0
18544,21244646438,Собаки,20000.0
18545,21307485065,Коллекционирование,1990.0
18546,21316183623,Собаки,0.0
18547,21266124758,Ремонт и строительство,847.0
18548,21333367576,Собаки,0.0
18549,21336283713,Кошки,10000.0
18550,21381093244,"Одежда, обувь, аксессуары",3200.0
18551,21383695869,Мебель и интерьер,500.0
18552,21391377008,Кошки,1.0
18553,21398730624,Собаки,10.0
18554,21400434197,Бытовая техника,380.0
18555,21405550952,Мебель и интерьер,200.0
18556,21425722759,Собаки,0.0
18557,25994150627,Детская одежда и обувь,300.0
18558,21426121298,Собаки,1000.0
18559,21430276156,Охота и рыбалка,21000.0
18560,21471462821,Собаки,30000.0
18561,21459662153,Бытовая техника,4000.0
18562,21464953439,"Игры, приставки и программы",45000.0
18563,21492726266,Собаки,35.0
18564,21503812095,Собаки,60000.0
18565,20654420502,Ремонт и строительство,900.0
18566,21523260434,Охота и рыбалка,10500.0
18567,21527738295,Кошки,10000.0
18568,21535205921,Собаки,3000.0
18569,21547843914,Собаки,100000.0
18570,21552126540,Собаки,0.0
18571,21549604480,Собаки,20000.0
18572,21551323069,Собаки,65.0
18573,21586692522,Кошки,3000.0
18574,21588555734,Кошки,0.0
18576,25943794828,Аудио и видео,300.0
18577,21604381584,Кошки,10000.0
18578,21609445768,Собаки,39000.0
18579,21610862165,Собаки,1.0
18580,21612453396,Собаки,7000.0
18581,21614145357,Кошки,10000.0
18582,21615944433,Кошки,10000.0
18583,21616088734,Кошки,10.0
18584,21627869472,"Одежда, обувь, аксессуары",500.0
18585,21633477271,"Одежда, обувь, аксессуары",2000.0
18586,21638139981,Товары для детей и игрушки,9900.0
18588,21670077296,Ремонт и строительство,8999.0
18589,21605525554,Мебель и интерьер,123500.0
18590,21695058817,Собаки,180000.0
18591,21721740353,Мебель и интерьер,5592.0
18592,21749866972,Собаки,250000.0
18593,21756309102,Кошки,10000.0
18594,21781956746,Ремонт и строительство,1100.0
18595,21783142606,Товары для компьютера,2000.0
18596,21781226171,Кошки,10000.0
18597,21805469623,Ремонт и строительство,17500.0
18598,21794684215,Собаки,40000.0
18599,21798737656,Детская одежда и обувь,850.0
18600,21802729437,Аудио и видео,500.0
18601,21824471389,Товары для компьютера,799.0
18602,21832119151,Собаки,12000.0
18603,21849456401,Аудио и видео,100.0
18604,21870184742,Коллекционирование,200.0
18605,21875640503,Ремонт и строительство,100.0
18606,21885802463,Собаки,50.0
18607,21905705440,Другие животные,25.0
18608,21919953295,Телефоны,1300.0
18609,21927577445,Собаки,7000.0
18610,21929042988,Собаки,0.0
18611,21930207572,Собаки,10000.0
18612,21935361558,Охота и рыбалка,24000.0
18613,21812033575,Ремонт и строительство,27878.0
18614,21957532536,Кошки,10000.0
18615,21963421445,Собаки,0.0
18616,21976697505,Собаки,5000.0
18617,21976182148,Кошки,10000.0
18618,22007416252,Кошки,10000.0
18619,22010905649,"Одежда, обувь, аксессуары",3500.0
18620,22011325107,Собаки,0.0
18621,22010019254,Ремонт и строительство,68.0
18622,22012784183,Собаки,15000.0
18623,22015132196,Кошки,10000.0
18624,22021390652,Собаки,1.0
18625,22023605770,Собаки,0.0
18626,22030785410,Собаки,30000.0
18627,22031270909,Кошки,0.0
18628,22038527297,Кошки,0.0
18629,22044203471,Собаки,0.0
18630,22047241987,Собаки,65.0
18631,22051198712,Кошки,10000.0
18632,22051864904,Кошки,10000.0
18633,22052189753,Кошки,10000.0
18634,22057352519,Кошки,0.0
18635,22057663537,Собаки,50000.0
18636,22058351558,Собаки,0.0
18637,22058763928,Кошки,10000.0
18638,22052243179,Кошки,10000.0
18640,22053377834,Кошки,10000.0
18641,22063563577,Кошки,0.0
18642,22053411153,Кошки,10000.0
18643,22067553803,Собаки,4000.0
18644,22068114670,Собаки,0.0
18645,22069084020,Собаки,0.0
18647,22078910042,Кошки,10000.0
18648,22080967582,Кошки,10000.0
18649,22084360624,Кошки,10000.0
18650,22130429209,Мебель и интерьер,8396.0
18651,22101701697,Детская одежда и обувь,250.0
18652,22099544715,Мебель и интерьер,33900.0
18653,22100003157,Мебель и интерьер,37800.0
18654,22076988546,Ремонт и строительство,18228.0
18655,27788621154,Мебель и интерьер,2990.0
18656,22120024628,Планшеты и электронные книги,1000.0
18657,22122984227,"Одежда, обувь, аксессуары",3500.0
18658,22822059977,Мебель и интерьер,1590.0
18659,22201986271,Детская одежда и обувь,1000.0
18660,22211734814,Детская одежда и обувь,15900.0
18661,22216634894,Детская одежда и обувь,1800.0
18662,22433866816,Мебель и интерьер,5454.0
18663,22061290107,Спорт и отдых,47900.0
18664,22292471250,"Одежда, обувь, аксессуары",300.0
18665,21747313521,Ремонт и строительство,5000.0
18666,22328300714,Другие животные,9000.0
18667,22365257534,"Одежда, обувь, аксессуары",400.0
18668,22374887715,"Одежда, обувь, аксессуары",299.0
18669,22408938548,"Одежда, обувь, аксессуары",350.0
18670,22433755049,Ремонт и строительство,17100.0
18671,22477253632,"Одежда, обувь, аксессуары",13700.0
18672,22521517985,Часы и украшения,2000.0
18673,22528902530,Билеты и путешествия,2000.0
18674,22571368948,Мебель и интерьер,5590.0
18675,22571323590,Мебель и интерьер,5800.0
18676,22578664752,Аудио и видео,800.0
18677,22588047803,Ремонт и строительство,2000.0
18679,22602573824,Часы и украшения,40.0
18680,22632008229,Ремонт и строительство,4990.0
18681,22601007630,Бытовая техника,52000.0
18682,22643631154,"Одежда, обувь, аксессуары",600000.0
18683,22669296214,Мебель и интерьер,2500.0
18684,22669905077,Детская одежда и обувь,3000.0
18685,22673898413,"Одежда, обувь, аксессуары",135000.0
18686,22676416769,"Одежда, обувь, аксессуары",5000.0
18687,22786095543,Ремонт и строительство,133900.0
18688,22694224084,Детская одежда и обувь,400.0
18689,22748706546,Детская одежда и обувь,1000.0
18690,22758385315,"Одежда, обувь, аксессуары",29000.0
18691,24018647379,Ремонт и строительство,999.0
18692,22795141714,Ремонт и строительство,250.0
18693,22820840491,Часы и украшения,5250.0
18694,22821415337,Часы и украшения,10990.0
18695,22846753702,"Игры, приставки и программы",1999.0
18696,22876285770,"Одежда, обувь, аксессуары",3200.0
18697,22875918688,"Одежда, обувь, аксессуары",750.0
18698,22875042778,"Одежда, обувь, аксессуары",699.0
18699,22901143423,"Одежда, обувь, аксессуары",100.0
18700,22911737534,Мебель и интерьер,3000.0
18701,22911791321,Часы и украшения,500.0
18702,22918806825,Детская одежда и обувь,400.0
18703,24617816968,Ремонт и строительство,12000.0
18704,22947803296,Часы и украшения,150.0
18705,22970520343,Мебель и интерьер,27000.0
18706,23012179825,"Одежда, обувь, аксессуары",1500.0
18707,23039073311,Фототехника,250.0
18708,23048585373,Ремонт и строительство,5000.0
18709,23434094977,Товары для детей и игрушки,2140.0
18710,23099476269,Ремонт и строительство,42800.0
18711,23159702041,Детская одежда и обувь,599.0
18712,26073458887,Товары для детей и игрушки,17990.0
18714,23199835760,Аудио и видео,250.0
18715,23221962727,"Одежда, обувь, аксессуары",1500.0
18716,23240328791,Мебель и интерьер,15073.0
18717,23280105255,Фототехника,269999.0
18718,23180580273,Ремонт и строительство,17300.0
18719,23322052164,"Одежда, обувь, аксессуары",400.0
18720,22846571586,Мебель и интерьер,21000.0
18721,23369169701,Ремонт и строительство,250.0
18722,22955654179,Мебель и интерьер,7450.0
18723,23481803427,Товары для компьютера,1350.0
18724,23507447190,Мебель и интерьер,1199.0
18725,25883035764,Ремонт и строительство,86000.0
18726,23540846687,"Одежда, обувь, аксессуары",5500.0
18727,22872747622,Ремонт и строительство,3380.0
18728,23592990225,Часы и украшения,350.0
18729,23603620710,Детская одежда и обувь,500.0
18730,23622837915,Ремонт и строительство,4100.0
18731,22956340927,Ремонт и строительство,28865.0
18732,23676775440,Оргтехника и расходники,929.0
18733,23678744432,Детская одежда и обувь,2200.0
18734,23712672411,Музыкальные инструменты,400.0
18735,23694863885,Ремонт и строительство,1590.0
18736,23781330513,Ремонт и строительство,80.0
18737,23861674807,"Одежда, обувь, аксессуары",500.0
18738,23862827928,"Одежда, обувь, аксессуары",1000.0
18739,23866577939,Ремонт и строительство,11320.0
18740,23873553797,Детская одежда и обувь,10000.0
18741,25537204478,"Игры, приставки и программы",400.0
18742,23892404039,Ремонт и строительство,1500.0
18743,23900145713,Мебель и интерьер,12900.0
18744,23970214169,Книги и журналы,500.0
18745,23970623159,"Одежда, обувь, аксессуары",24000.0
18746,26288106888,Ремонт и строительство,6500.0
18747,23425010357,Ремонт и строительство,1200.0
18748,24051705041,Ремонт и строительство,4000.0
18749,24061320726,"Одежда, обувь, аксессуары",750.0
18750,27650038532,Коллекционирование,217.0
18751,24120225018,Фототехника,35000.0
18752,23744839558,Ремонт и строительство,5580.0
18753,24305226101,Ремонт и строительство,432.0
18754,24305207675,Ремонт и строительство,400.0
18755,24325496957,Мебель и интерьер,5350.0
18756,24775320914,Мебель и интерьер,5499.0
18757,24365253722,Ремонт и строительство,950.0
18758,24375283509,Коллекционирование,10.0
18759,24422271391,"Игры, приставки и программы",65000.0
18760,24452792076,Ремонт и строительство,4150.0
18761,24489661445,Ремонт и строительство,36990.0
18762,24493027109,Планшеты и электронные книги,200.0
18763,24533823623,"Одежда, обувь, аксессуары",1900.0
18764,24536617521,Ремонт и строительство,300.0
18765,24541816116,Кошки,10.0
18766,24555257278,Часы и украшения,500.0
18767,26018494276,Ремонт и строительство,4555.0
18768,24704225070,"Одежда, обувь, аксессуары",6000.0
18769,24732851406,Товары для детей и игрушки,1500.0
18770,24744461532,"Игры, приставки и программы",41000.0
18771,24766923862,Коллекционирование,89.0
18772,24818809491,"Одежда, обувь, аксессуары",250.0
18773,26165691135,Ремонт и строительство,34900.0
18774,24830804890,Другие животные,2000.0
18775,24859190482,Товары для детей и игрушки,3000.0
18776,24868008423,Ремонт и строительство,4914.0
18777,27371951648,Ремонт и строительство,70000.0
18778,25055744103,Планшеты и электронные книги,2000.0
18779,25075394216,Детская одежда и обувь,500.0
18780,25130667255,Мебель и интерьер,3000.0
18781,25524226543,Мебель и интерьер,7090.0
18782,25134038714,"Одежда, обувь, аксессуары",2500.0
18783,25158357694,"Одежда, обувь, аксессуары",7000.0
18784,25162206646,Красота и здоровье,6500.0
18785,25163637081,Ремонт и строительство,2500.0
18786,25172182030,Оргтехника и расходники,15000.0
18787,25200782103,"Игры, приставки и программы",30000.0
18788,25681260445,Ремонт и строительство,33000.0
18789,25272431838,Ремонт и строительство,1030.0
18790,25281469018,Ремонт и строительство,5000.0
18791,25288344308,Аудио и видео,2500.0
18792,26016342166,Мебель и интерьер,6890.0
18793,25347301965,Ремонт и строительство,7490.0
18794,25409229131,"Одежда, обувь, аксессуары",13900.0
18795,25424014711,Коллекционирование,7500.0
18796,25435409719,Мебель и интерьер,2500.0
18797,25437426256,"Одежда, обувь, аксессуары",13000.0
18798,25437968304,Мебель и интерьер,1000.0
18799,25462836347,Товары для компьютера,0.0
18801,25545132602,"Игры, приставки и программы",2000.0
18802,25581032998,Детская одежда и обувь,500.0
18803,25592521332,Птицы,150.0
18804,25460912961,Ремонт и строительство,430.0
18805,25605186986,Часы и украшения,646400.0
18806,25632008120,Детская одежда и обувь,1296.0
18807,25651668729,"Одежда, обувь, аксессуары",3000.0
18808,25654380303,Товары для компьютера,2500.0
18809,25692704171,Ремонт и строительство,350.0
18810,25694238345,Детская одежда и обувь,400.0
18811,25697512251,"Одежда, обувь, аксессуары",2300.0
18812,25656780293,Товары для детей и игрушки,37400.0
18813,25708377533,Билеты и путешествия,20.0
18814,25713067100,Книги и журналы,2000.0
18815,25731179275,Спорт и отдых,250.0
18816,25735426648,Мебель и интерьер,2452.0
18817,25758874174,"Одежда, обувь, аксессуары",1155.0
18818,25770458294,Детская одежда и обувь,10.0
18819,25766949082,Мебель и интерьер,3200.0
18820,25782942467,Ремонт и строительство,2630.0
18821,25792513723,Ремонт и строительство,4900.0
18822,25803488470,Товары для детей и игрушки,500.0
18823,26022136673,Мебель и интерьер,19700.0
18824,25808807312,Детская одежда и обувь,625.0
18825,25813488723,Детская одежда и обувь,250.0
18826,25816168646,Аудио и видео,1000.0
18827,25820174107,Детская одежда и обувь,1000.0
18828,25823009930,Детская одежда и обувь,150.0
18829,25839374395,Детская одежда и обувь,0.0
18830,25852750810,Ремонт и строительство,37498.0
18831,25853872315,Ремонт и строительство,500.0
18832,25853102401,Ремонт и строительство,570000.0
18833,25856065758,"Одежда, обувь, аксессуары",4000.0
18834,25869352138,Мебель и интерьер,24180.0
18835,25871380505,Коллекционирование,200.0
18836,25884507246,Ремонт и строительство,62158.0
18837,25886492052,Детская одежда и обувь,500.0
18838,23745949313,Ремонт и строительство,25431.0
18839,25992613800,Ноутбуки,67000.0
18840,26054919668,Мебель и интерьер,350.0
18841,25936529272,Детская одежда и обувь,720.0
18842,24029171351,Ремонт и строительство,78000.0
18843,26105898268,Билеты и путешествия,6000.0
18844,27697652561,Ремонт и строительство,19290.0
18845,26142848064,Товары для компьютера,4000.0
18846,26143446933,Музыкальные инструменты,3000.0
18847,26143796143,Мебель и интерьер,130.0
18848,26166290007,Ремонт и строительство,50.0
18849,26162897747,Ремонт и строительство,700.0
18850,26169998344,Мебель и интерьер,300.0
18851,26187039782,"Одежда, обувь, аксессуары",1100.0
18852,26189704342,Мебель и интерьер,85000.0
18853,26242371674,Детская одежда и обувь,200.0
18854,22158107212,Аудио и видео,910.0
18855,26253945064,Мебель и интерьер,735.0
18856,26299139249,Мебель и интерьер,7510.0
18857,26270532875,Мебель и интерьер,300.0
18858,26270398324,Мебель и интерьер,300.0
18859,26271372899,Детская одежда и обувь,400.0
18860,26289394041,Мебель и интерьер,500.0
18861,26289947402,Детская одежда и обувь,800.0
18862,26290761394,Ремонт и строительство,1524.0
18863,26297943314,Детская одежда и обувь,250.0
18864,26299134103,Мебель и интерьер,250.0
18865,26310879512,Ремонт и строительство,500.0
18866,27674430165,Ремонт и строительство,2250.0
18867,26313623590,Ремонт и строительство,100.0
18868,25557564946,Ремонт и строительство,50.0
18869,26314284863,Ремонт и строительство,400.0
18870,26290063357,Ремонт и строительство,10680.0
18871,26027765898,Ремонт и строительство,158308.0
18872,26292909883,Ремонт и строительство,29990.0
18873,26323963609,Ремонт и строительство,1000.0
18874,26604440370,Ремонт и строительство,9000.0
18875,26167747642,Ремонт и строительство,959.0
18876,26334633169,Ремонт и строительство,10000.0
18877,26334617619,Товары для компьютера,500.0
18878,26012549039,Ремонт и строительство,139570.0
18879,26338484736,Ремонт и строительство,59000.0
18880,26342139118,Детская одежда и обувь,300.0
18881,26344393719,Ремонт и строительство,25000.0
18882,26348313461,Товары для детей и игрушки,3000.0
18883,26349340040,Мебель и интерьер,2000.0
18884,26349628289,Ремонт и строительство,550.0
18885,25736472197,Ремонт и строительство,240.0
